DEPARTAMENTO,PROVINCIA,DISTRITO,CENTRO POBLADO,LATITUD,LONGITUD,NMI1,NMI2
CAJAMARCA,CAJABAMBA,CACHACHI,CARRETAS OLIVO,-7.471622,-78.164235,53,162
CAJAMARCA,CAJABAMBA,CACHACHI,CHOLOCAL,-7.472922,-78.175633,113,371
CAJAMARCA,CAJABAMBA,CAJABAMBA,CAJABAMBA,-7.6231,-78.045985,4699,18603
CAJAMARCA,CAJABAMBA,CAJABAMBA,CASHAPAMBA,-7.63476,-78.03493,316,1154
CAJAMARCA,CAJABAMBA,CAJABAMBA,CHINSHICUCHO,-7.617432,-78.042145,54,167
CAJAMARCA,CAJABAMBA,CAJABAMBA,MITOPAMPA,-7.622067,-78.033978,64,281
CAJAMARCA,CAJABAMBA,CAJABAMBA,PARUBAMBA,-7.634028,-78.046215,153,561
CAJAMARCA,CAJABAMBA,CAJABAMBA,QUILLORCO,-7.618713,-78.033312,17,57
CAJAMARCA,CAJABAMBA,CONDEBAMBA,LA ISLA,-7.605723,-78.133593,47,170
CAJAMARCA,CAJABAMBA,CONDEBAMBA,MANGALLANA,-7.486812,-78.14177,104,342
CAJAMARCA,CAJAMARCA,CAJAMARCA,BELLA UNION,-7.157601,-78.480219,246,1030
CAJAMARCA,CAJAMARCA,CAJAMARCA,CHIMCHIMARCA,-7.190271,-78.517998,197,679
CAJAMARCA,CAJAMARCA,CAJAMARCA,CUCHUPAMPA,-7.183819,-78.522984,21,83
CAJAMARCA,CAJAMARCA,CAJAMARCA,MAYOPATA,-7.138673,-78.530278,51,208
CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,LA ESPERANZA,-7.157273,-78.453203,18,73
CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,LA RETAMA,-7.153415,-78.450883,135,500
CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,LOS BAÑOS DEL INCA,-7.163618,-78.464457,3202,13361
CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,MAYOPATA,-7.151531,-78.455987,22,111
CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,PLAN MIRAFLORES,-7.121435,-78.465511,156,598
CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,PUYLLUCANA,-7.145667,-78.45025,97,371
CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,LA RETAMA,-7.153415,-78.450883,135,500
CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,PLAN MIRAFLORES,-7.121435,-78.465511,156,598
CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,PUYLLUCANA,-7.145667,-78.45025,97,371
CAJAMARCA,CELENDIN,CELENDIN,SANTA ROSA,-6.875007,-78.130623,144,478
CAJAMARCA,CELENDIN,CHUMUCH,BUENA VISTA,-6.545565,-78.193932,30,120
CAJAMARCA,CELENDIN,CHUMUCH,CHUMUCH,-6.602678,-78.200345,61,191
CAJAMARCA,CELENDIN,CHUMUCH,MIRAFLORES,-6.544152,-78.200243,60,253
CAJAMARCA,CELENDIN,JORGE CHAVEZ,CAMPANAORCO,-6.950535,-78.089445,0,0
CAJAMARCA,CELENDIN,JORGE CHAVEZ,LUCMAPAMPA,-6.94107,-78.091804,65,193
CAJAMARCA,CELENDIN,SUCRE,CRUZ DEL SIGLO,-6.944013,-78.133472,21,78
CAJAMARCA,CELENDIN,SUCRE,RUME RUME,-6.946857,-78.143867,3,8
CAJAMARCA,CELENDIN,SUCRE,SUCRE,-6.942758,-78.135369,312,1061
CAJAMARCA,CELENDIN,UTCO,BELLAVISTA,-6.852232,-78.100798,31,95
CAJAMARCA,CELENDIN,UTCO,GRANADILLA,-6.858177,-78.091138,40,134
CAJAMARCA,CELENDIN,UTCO,LA LUCMA,-6.840917,-78.088895,23,74
CAJAMARCA,CELENDIN,UTCO,LA YANTA,-6.847217,-78.095427,17,58
CAJAMARCA,CELENDIN,UTCO,LIMON,-6.871333,-78.083472,58,180
CAJAMARCA,CELENDIN,UTCO,SAN ISIDRO,-6.853995,-78.088457,18,60
CAJAMARCA,CELENDIN,UTCO,TUYUNGA,-6.859272,-78.086512,7,22
CAJAMARCA,CHOTA,LLAMA,CARHUAQUERO,-6.608862,-79.261677,7,16
CAJAMARCA,CHOTA,LLAMA,CARNICHE ALTO,-6.624448,-79.322517,48,154
CAJAMARCA,CHOTA,LLAMA,CARNICHE BAJO-HUANABALRACARRUMI,-6.627409,-79.33927,382,1285
CAJAMARCA,CHOTA,LLAMA,CERRO BLANCO,-6.621657,-79.301472,23,72
CAJAMARCA,CHOTA,LLAMA,EL PORVENIR,-6.631631,-79.315468,4,15
CAJAMARCA,CHOTA,LLAMA,SAN CARLOS EL ALTO,-6.60677,-79.260358,21,79
CAJAMARCA,CONTUMAZA,SAN BENITO,LA PORTADA,-7.60663,-78.955573,110,377
CAJAMARCA,CONTUMAZA,SAN BENITO,LA VILLA,-7.61168,-78.950948,37,99
CAJAMARCA,CONTUMAZA,YONAN,CAFETAL,-7.31251,-79.324345,81,240
CAJAMARCA,CONTUMAZA,YONAN,CASA TORTA (CASA DE TORTA),-7.251297,-79.22592,4,7
CAJAMARCA,CONTUMAZA,YONAN,EL MANGO,-7.257107,-79.249852,48,142
CAJAMARCA,CONTUMAZA,YONAN,GALLITO CIEGO,-7.251015,-79.223897,36,125
CAJAMARCA,CONTUMAZA,YONAN,LA FLORIDA,-7.281012,-79.278657,59,188
CAJAMARCA,CONTUMAZA,YONAN,LAMPADEN,-7.267407,-79.261183,14,44
CAJAMARCA,CONTUMAZA,YONAN,LAS HUACAS,-7.22467,-79.152627,34,111
CAJAMARCA,CONTUMAZA,YONAN,LOS PRADOS,-7.283227,-79.294977,21,75
CAJAMARCA,CONTUMAZA,YONAN,PAY PAY,-7.254802,-79.237224,175,522
CAJAMARCA,CONTUMAZA,YONAN,PITURA,-7.325813,-79.341472,53,167
CAJAMARCA,CONTUMAZA,YONAN,TEMBLADERA,-7.252988,-79.131073,1058,3238
CAJAMARCA,CONTUMAZA,YONAN,TOLON,-7.295168,-79.305109,246,736
CAJAMARCA,CONTUMAZA,YONAN,VENTANILLAS,-7.274432,-79.263205,106,346
CAJAMARCA,CONTUMAZA,YONAN,YONAN VIEJO,-7.257988,-79.09556,11,31
CAJAMARCA,CUTERVO,CHOROS,CARACOLES,-5.89965,-78.68993,5,14
CAJAMARCA,CUTERVO,CHOROS,CHOROS,-5.900097,-78.693874,109,347
CAJAMARCA,CUTERVO,CHOROS,CHOROS,-5.901288,-78.696973,3,8
CAJAMARCA,CUTERVO,CHOROS,GUAYANSHE,-5.89724,-78.6914,0,0
CAJAMARCA,CUTERVO,CHOROS,LA PRIMAVERA,-5.904862,-78.698297,26,87
CAJAMARCA,CUTERVO,CHOROS,NUEVO HORIZONTE,-5.90187,-78.69234,0,0
CAJAMARCA,JAEN, PUCARA,SAN JUAN,-6.032458,-79.136958,13,36
CAJAMARCA,JAEN,BELLAVISTA,EL MANGO,-5.610242,-78.621992,1,1
CAJAMARCA,JAEN,BELLAVISTA,PITAYAS,-5.6542,-78.658502,1,5
CAJAMARCA,JAEN,BELLAVISTA,PUERTO MARAÑON,-5.663222,-78.65232,2,6
CAJAMARCA,JAEN,JAEN,NUEVO MORENO,-5.756658,-78.799492,18,62
CAJAMARCA,JAEN,JAEN,PUENTE ZONANGA,-5.888558,-78.828092,50,160
CAJAMARCA,JAEN,PUCARA,ALCAPARROSA,-6.032277,-79.125693,18,72
CAJAMARCA,JAEN,PUCARA,LISHINAS,-6.03683,-79.135809,219,808
CAJAMARCA,JAEN,PUCARA,PUCARA,-6.041393,-79.128397,1030,3533
CAJAMARCA,JAEN,PUCARA,SAN JOSE,-6.05052,-79.115617,74,236
CAJAMARCA,JAEN,PUCARA,SAN JUAN,-6.032458,-79.136958,13,36
CAJAMARCA,SAN IGNACIO,NAMBALLE,PUERTO 3 DE MAYO,-5.0855,-79.075223,41,158
CAJAMARCA,SAN IGNACIO,SAN IGNACIO,PUERTO SAN ANTONIO,-5.086239,-79.073809,82,315
CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,MILCO BAJO(BARRIO NUEVO SAN MARCOS),-7.340058,-78.165217,40,152
CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,SAN MARCOS,-7.335835,-78.170123,2334,9182
CAJAMARCA,SAN MIGUEL,CALQUIS,SAN LORENZO ALTO,-6.884588,-78.877335,20,52
CAJAMARCA,SAN MIGUEL,NANCHOC,AGUA SUCIA,-6.942363,-79.253608,6,23
CAJAMARCA,SAN MIGUEL,NANCHOC,CHINCHINQUIPE,-6.941122,-79.260718,11,25
CAJAMARCA,SAN MIGUEL,NANCHOC,CHINCHIQUIPE,-6.941122,-79.260718,11,25
CAJAMARCA,SAN MIGUEL,NANCHOC,COLLIQUE,-6.92516,-79.264512,4,9
CAJAMARCA,SAN MIGUEL,NANCHOC,CRUZ VERDE,-6.956123,-79.246807,17,42
CAJAMARCA,SAN MIGUEL,NANCHOC,EL ALMENDRO,-6.967752,-79.238177,2,3
CAJAMARCA,SAN MIGUEL,NANCHOC,LOS MORTEROS,-6.931693,-79.257567,9,24
CAJAMARCA,SAN MIGUEL,NANCHOC,NANCHOC,-6.9595,-79.242549,98,321
CAJAMARCA,SAN MIGUEL,NANCHOC,PAMPA DE LA CRUZ,-6.971337,-79.22521,17,42
CAJAMARCA,SAN MIGUEL,NANCHOC,PURGATORIO,-6.962267,-79.251595,0,0
CAJAMARCA,SAN MIGUEL,SAN GREGORIO,NUEVA JERUSALEN,-7.128792,-79.257443,40,114
CAJAMARCA,SAN MIGUEL,SAN GREGORIO,ONCE ESTRELLAS,-7.119278,-79.263762,1,9
CAJAMARCA,SAN MIMGUEL,NANCHOC,AGUA SUCIA,-6.942363,-79.253608,6,23
CAJAMARCA,SANTA CRUZ,CATACHE,EL OCHO,-6.804092,-79.227502,39,109
CUSCO,ACOMAYO,ACOMAYO,CABRERA ALTA,-13.925075,-71.68475,0,0
CUSCO,ACOMAYO,ACOMAYO,CAPILLA MOCCO,-13.925057,-71.688757,2,2
CUSCO,ACOMAYO,ACOMAYO,INCHISMOCCO,-13.926463,-71.676883,3,8
CUSCO,ACOMAYO,ACOMAYO,SANTIAGO,-13.925543,-71.68304,0,0
CUSCO,ACOMAYO,ACOMAYO,SIMPHI,-13.93877,-71.70157,6,16
CUSCO,ACOMAYO,ACOPIA,ACOPIA,-14.057496,-71.493222,390,1440
CUSCO,ACOMAYO,ACOPIA,BELLAVISTA,-14.06126,-71.496134,9,11
CUSCO,ACOMAYO,ACOPIA,TACTABAMBA,-14.087751,-71.444934,126,371
CUSCO,ACOMAYO,ACOS,SIMPPI,-13.941895,-71.703753,17,46
CUSCO,ACOMAYO,MOSOC LLACTA,BELLAVISTA,-14.09865,-71.443758,5,11
CUSCO,ACOMAYO,MOSOC LLACTA,CCANCHA QHATA,-14.105733,-71.442178,8,12
CUSCO,ACOMAYO,MOSOC LLACTA,URUBAMBILLA,-14.103962,-71.440695,8,10
CUSCO,ACOMAYO,POMACANCHI,POMACANCHI,-14.033659,-71.574296,973,3448
